305-1661 Ontario Street,Vancouver,"$755,000",1,1,1,0,2,863,,2010,Apartment/Condo,Freehold Strata,Vancouver West,V5Y 0C3,"[""Welcome to Sails: One of the Village on False Creeks higher end developments. With full access to the Gold medal club this 860~ sq foot large 1 bed and den is perfect for that young professional or couple looking to purchase and live comfortably. Featuring over height ceilings, high end Sub Zero and Miele appliances this 1 bedroom lives spaciously with dual vanity sinks in the ensuite with separate shower and bath tub. Full access to the exclusive gold medal club offers indoor pools, hot tub , sauna , steam and change rooms, with a fitness facility ontop of the gym you have in your very own building. Open houses April 19th 10-12pm , April 23 and 24 from 12-4pm."", ""Welcome to Sails: One of the Village on False Creeks higher end developments. With full access to the Gold medal club this 860~ sq foot large 1 bed and den is perfect for that young professional or couple looking to purchase and live comfortably. Featuring over height ceilings, high end Sub Zero and Miele appliances this 1 bedroom lives spaciously with dual vanity sinks in the ensuite with separate shower and bath tub. Full access to the exclusive gold medal club offers indoor pools, hot tub , sauna , steam and change rooms, with a fitness facility ontop of the gym you have in your very own building. Open houses April 19th 10-12pm , April 23 and 24 from 12-4pm.""]",0,,1640.75,472.51,96,1,"April 18, 2016 10:11 pm","[""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-2.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-3.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-4.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-5.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-6.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-7.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-8.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-9.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-10.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-11.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-12.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-13.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-14.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-15.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-16.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-17.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-18.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-19.jpg?2016-04-18+18%3A18%3A00"", ""https://photos.lilypad.ca/305-1661-ontario-street-vancouver-R2058618-20.jpg?2016-04-18+18%3A18%3A00""]"
2600-1280 Richards Street,Vancouver,"$3,950,000",3,3,3,0,1,2605,,2008,Apartment/Condo,Freehold Strata,Vancouver West,V6B 1S2,"[""Rarely available, one-of-a kind, Full Floor unit of 2,605 sf at The Grace Residences. 3 Bed + 3 Bath + Den. The Open plan features Hardwood, Marble and Tile flooring throughout, high end appliances & finishings, wine fridge, private elevator access w/ fingerprint security opening up directly into your suite. True floor-to-ceiling windows offering 360 degree views of Mountains, False Creek, English Bay and Downtown Vancouver. Enjoy sunrises and sunsets from 2 large balconies, North & South facing, a rarity in the City! 3 parking stalls & Storage Locker included. Showing by Appointment Only.""]",1,,10761.6,1200,98,1,"April 19, 2016 10:17 pm","[""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-2.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-3.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-4.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-5.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-6.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-7.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-8.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-9.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-10.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-11.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-12.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-13.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-14.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-15.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-16.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-17.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-18.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-19.jpg?2016-04-19+19%3A16%3A00"", ""https://photos.lilypad.ca/2600-1280-richards-street-vancouver-R2059178-20.jpg?2016-04-19+19%3A16%3A00""]"
204-3289 Riverwalk Avenue,Vancouver,"$539,900",2,2,2,0,1,959,,2017,Apartment/Condo,Freehold Strata,Vancouver East,V5S 0B8,"[""R+ R by Polygon, a boutique collection of riverside residences in Vancouver's River District. This coveted south facing 2 bed, 2 bath home features bedrooms at opposite ends of the residence to maximize privacy and tranquility. Ensuite boasts a walk-in rain shower with integrated bench seating, double vanities and a convenient linen closet. The kitchen sparkles with brand name appliances and marble accents. As the River District continues to blossom, new grocers, banks, cafes and parks will also be coming soon. Sales Centre is located at 3202 Riverwalk Ave. just off of Kinross Street.""]",0,,0,394.5,22,5,"April 17, 2016 2:29 am","[""https://photos.lilypad.ca/204-3289-riverwalk-avenue-vancouver-R2058111-2.jpg?2016-04-17+02%3A29%3A00"", ""https://photos.lilypad.ca/204-3289-riverwalk-avenue-vancouver-R2058111-3.jpg?2016-04-17+02%3A29%3A00""]"
1603-8588 Cornish Street,Vancouver,"$1,680,000",3,2,2,0,1,1315,,2014,Apartment/Condo,Freehold Strata,Vancouver West,V6P 0C1,"[""West-side living at its best in the brand-new \""Granville at 70th\"" building by Westbank, Canada's leading luxury developer. This three-bedroom-plus-den home has great natural light coming through its floor-to-ceiling windows. Unobstructed water views are visible from this open living space. The floor plan features three bedrooms with three bathrooms and a den with windows right off of the kitchen. Top-of-the-line finishing options include Miele appliances (including washer / dryer), walnut-engineered hardwood floors, heated marble floors in bathrooms, and much more. The building amenities include a 24-hour concierge, gym, theatre room, steam room, lounge, and three meeting rooms.""]",0,,3864.14,496.53,87,4,"April 16, 2016 3:11 am","[""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-2.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-3.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-4.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-5.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-6.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-7.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-8.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-9.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-10.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-11.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-12.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-13.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-14.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-15.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-16.jpg?2016-04-16+02%3A15%3A00"", ""https://photos.lilypad.ca/1603-8588-cornish-street-vancouver-R2058141-17.jpg?2016-04-16+02%3A15%3A00""]"
406-5725 Agronomy Road,Vancouver,"$688,000",2,2,2,0,1,892,,2006,Apartment/Condo,Leasehold prepaid-Strata,Vancouver West,V6T 1L9,"[""Bright and well kept (by first owner) 2 bedroom/ 2 bathroom Penthouse (9 feet ceiling) at Glenlloyd Park by Polygon. This NW facing unit has a great view of beautifully landscaped courtyard. Private and quiet. Open kitchen with maple cabinet, granite counter top, stainless steel appliances. Best school catchment University Hill Elementary & High School. Enjoy all the programs and amenities of UBC campus. Steps to shopping, parks & bus loop and UBC main campus. No UBC service levy. No rental restriction.""]",1,,1123.04,282.22,84,4,"April 18, 2016 10:40 pm",[]
906-5775 Hampton Place,Vancouver,"$549,900",1,1,1,0,1,786,,1994,Apartment/Condo,Leasehold prepaid-Strata,Vancouver West,V6T 2G6,"[""Welcome to the Chatham! Concrete highrise. Bright and spacious 786 sf south east 1 bedroom with open den. Enjoy a beautiful outlook to gardens and forest view from your spacious balcony. Well maintained suite, will newer engineered hardwood flooring and cozy gas fireplace in your living room. Fabulous amenities includes, lovely gardens, indoor pool, jacuzzi, sauna, fitness studio, lounge with pool table and library, guest suite, visitor parking and live in manager. Pet and rental friendly. 2 side by side parking and 1 locker. Tranquil lifestyle, being steps to trails, parks, recreation, but also having all the conveniences at your doorstep of shopping, restaurants, recreation, transit and UBC. By appointment only."", ""Welcome to the Chatham! Concrete highrise. Bright and spacious 786 sf south east 1 bedroom with open den. Enjoy a beautiful outlook to gardens and forest view from your spacious balcony. Well maintained suite, will newer engineered hardwood flooring and cozy gas fireplace in your living room. Fabulous amenities includes, lovely gardens, indoor pool, jacuzzi, sauna, fitness studio, lounge with pool table and library, guest suite, visitor parking and live in manager. Pet and rental friendly. 2 side by side parking and 1 locker. Tranquil lifestyle, being steps to trails, parks, recreation, but also having all the conveniences at your doorstep of shopping, restaurants, recreation, transit and UBC. By appointment only.""]",1,,1105.74,325.85,67,5,"April 18, 2016 12:20 am","[""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-2.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-3.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-4.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-5.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-6.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-7.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-8.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-9.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-10.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-11.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-12.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-13.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-14.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-15.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-16.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-17.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-18.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-19.jpg?2016-04-15+15%3A06%3A00"", ""https://photos.lilypad.ca/906-5775-hampton-place-vancouver-R2057660-20.jpg?2016-04-15+15%3A06%3A00""]"
302-1438 Richards Street,Vancouver,"$938,000",2,2,2,0,1,1143,,2004,Apartment/Condo,Freehold Strata,Vancouver West,V6Z 3B8,"[""LUXURY, LOCATION, LIFESTYLE. A truly exceptional home situated in one of Downtown's most highly sought after communities, Beach Crescent. Stunning, South exposed corner suite w/ floor to ceiling windows & an absolutely exceptional layout. Open concept kitchen/living/dining area is ideal for entertaining & boasts breakfast bar, S/S appliances & gas stove. Separated bedrooms, master has double closets w/ ensuite bathroom. Fantastic den perfect for a home office. Custom closets throughout, upgraded flooring, paint, faucets, crown moulding, baseboards, master tub & so much more. Large insuite storage. Suite overlooks lush green garden & blossoming trees. Resort Style amenities at Club Viva & a phenomenal waterfront location right on Seawall & George Wainborn park. Open Sat 2-4 & Sun 1-3."", ""LUXURY, LOCATION, LIFESTYLE. A truly exceptional home situated in one of Downtown's most highly sought after communities, Beach Crescent. Stunning, South exposed corner suite w/ floor to ceiling windows & an absolutely exceptional layout. Open concept kitchen/living/dining area is ideal for entertaining & boasts breakfast bar, S/S appliances & gas stove. Separated bedrooms, master has double closets w/ ensuite bathroom. Fantastic den would make a perfect home office. Custom closets throughout, upgraded flooring, paint, faucets, crown moulding, baseboards, master tub & so much more. Large insuite storage. Suite overlooks lush green garden & blossoming trees. Resort Style amenities at Club Viva & a phenomenal waterfront location right on Seawall & George Wainborn park. Must be seen! Open Sat 2-4PM & Sun 1-3PM.""]",0,,2453.54,529.61,97,1,"April 19, 2016 6:59 pm","[""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-2.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-3.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-4.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-5.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-6.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-7.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-8.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-9.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-10.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-11.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-12.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-13.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-14.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-15.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-16.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-17.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-18.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-19.jpg?2016-04-18+16%3A42%3A00"", ""https://photos.lilypad.ca/302-1438-richards-street-vancouver-R2058486-20.jpg?2016-04-18+16%3A42%3A00""]"
1901-1331 Alberni Street,Vancouver,"$549,000",1,1,1,0,1,592,,1999,Apartment/Condo,Freehold Strata,Vancouver West,V6E 4S1,"[""The Lions Best Location in Vancouver Downtown. 1 Bedroom + Den (has window and can be another bedroom) with some Coal Harbour Water and Mountain View! Great open concept layout with hardwood floors. Ensuite Storage. 1 parking and 1 storage. Open Houses: Sat & Sun, April 23rd & 24th, 2-4 PM.""]",0,,1417.66,298.1,98,5,"April 19, 2016 4:44 pm","[""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-2.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-3.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-4.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-5.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-6.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-7.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-8.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-9.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-10.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-11.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-12.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-13.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-14.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-15.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-16.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-17.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-18.jpg?2016-04-19+16%3A44%3A00"", ""https://photos.lilypad.ca/1901-1331-alberni-street-vancouver-R2058163-19.jpg?2016-04-19+16%3A44%3A00""]"
1206-120 Milross Avenue,Vancouver,"$1,200,000",2,2,2,0,1,1360,,2004,Apartment/Condo,Freehold Strata,Vancouver East,V6A 4K7,"[""PANORAMIC WATER & CITY VIEWS from this absolutely breathtaking home in False Creek's Brighton by BOSA. Corner suite w/ floor to ceiling windows providing the most sought after direct views of DT, False Creek & NShore Mtns. Unbelievable amount of living space - over 1350 sqft + large balcony. Two spacious bedrooms with Master that boasts mountain views, walk-in closet & large ensuite bathroom. Huge den would make a perfect nursery, guest space, wine room or home office with a view. Upgraded flooring, paint, bathroom countertops & sinks, dishwasher and roller blinds. 2 prkg + storage locker. Brighton is an excellent building w/ gym, meeting room & pool. Steps to Seawall, parks & the convenience of Olympic Village & Chinatown. Sneak peek Thurs 5:30-6:30, Open Sun 2-4 or call to view!"", ""PANORAMIC WATER & CITY VIEWS from this absolutely breathtaking home in False Creek's Brighton by BOSA. From almost anywhere you stand, this corner suite with floor to ceiling windows provides one of Vancouver\u2019s most sought after views of DT, False Creek and westerly sunsets. Unbelievable amount of interior living space measuring over 1300sqft with a large balcony. 2 great sized bedrooms plus a spacious den - perfect for a nursery, guest quarters, wine room, or home office with a view. Master boasts mountain views, walk-in closet & large ensuite bathroom with tub & shower. Upgraded flooring, paint, bathroom countertops & sinks, dishwasher and roller blinds. 2 prkg + storage locker. Brighton is an excellent building with gym, meeting room & pool. Steps to the Seawall, countless parks and all the conveniences of Olympic Village & Chinatown. Sure to take your breath away! Sneak Peek, Thursday 5:30-6:30, Open House Sunday 2-4 or call to view!""]",1,,2962.62,667.77,97,1,"April 19, 2016 4:42 pm","[""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-2.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-3.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-4.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-5.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-6.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-7.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-8.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-9.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-10.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-11.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-12.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-13.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-14.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-15.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-16.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-17.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-18.jpg?2016-04-19+16%3A42%3A00"", ""https://photos.lilypad.ca/1206-120-milross-avenue-vancouver-R2059204-19.jpg?2016-04-19+16%3A42%3A00""]"
107-3289 Riverwalk Avenue,Vancouver,"$519,900",2,2,2,0,1,903,,2017,Apartment/Condo,Freehold Strata,Vancouver East,V5S 0B8,"[""Ideally situated at the centre of Greater Vancouver, R+R by Polygon features a limited collection of 99 riverside residences. This spacious 2-bed home if filled with designer details including a gourmet kitchen with Bosch appliances and marble accents, generous storage and closet spaces, and a spa-style rain shower with integrated seating. Steps from lush green spaces, cycling paths, riverside walkways and a pier. Retail and restaurants are also coming soon. Sales Centre is located at 3202 Riverwalk Ave just off Kinross Street.""]",0,,0,372.33,22,5,"April 17, 2016 2:26 am","[""https://photos.lilypad.ca/107-3289-riverwalk-avenue-vancouver-R2058013-2.jpg?2016-04-17+02%3A26%3A00"", ""https://photos.lilypad.ca/107-3289-riverwalk-avenue-vancouver-R2058013-3.jpg?2016-04-17+02%3A26%3A00""]"
